Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;HES002__Schadholzeinschlag__1000_cbm
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);1,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;2,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;3,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;;Insgesamt;7,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);8,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;6,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;6,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;;Insgesamt;20,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);27,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;15,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;25,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;;Insgesamt;67,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);36,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;24,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;36,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SCHNEE-DUFT;Schnee/Duft;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;;Insgesamt;96,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);7,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;4,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;14,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;;Insgesamt;27,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);9,6
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;13,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;24,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;;Insgesamt;47,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);21,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;20,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;110,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;;Insgesamt;153,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);1228,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;656,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;2554,6
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;;Insgesamt;4439,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);1267,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;695,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;2704,6
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;INSEKT;Insekten;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;;Insgesamt;4667,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);22,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;24,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;23,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;;Insgesamt;70,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);150,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;237,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;150,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;;Insgesamt;538,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);112,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;45,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;39,3
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;;Insgesamt;197,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);128,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;84,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;174,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;;Insgesamt;387,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);413,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;391,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;387,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;SONSTIGES;Sonstiges;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;;Insgesamt;1192,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);44,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;38,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;55,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-EICH-REIC;Eiche und Roteiche;WLDEG2;Waldeigentumsarten;;Insgesamt;138,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);204,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;295,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;256,5
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-BUCH-LAUB;Buche und sonstiges Laubholz;WLDEG2;Waldeigentumsarten;;Insgesamt;756,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);247,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;97,6
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;286,9
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-KIEF-LAER;Kiefer und Lärche;WLDEG2;Waldeigentumsarten;;Insgesamt;631,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);1830,4
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;1020,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;3403,1
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;HLZ-FICH-UA;Fichte, Tanne, Douglasie und sonstiges Nadelholz;WLDEG2;Waldeigentumsarten;;Insgesamt;6253,7
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-STAAT;Staatswald (Bundes- und Landeswald);2326,2
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-KRP;Körperschaftswald;1451,8
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;WLD-PRIVAT;Privatwald;4002,0
41261;Holzeinschlagsstatistik (forstl. Erzeugerbetriebe);JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ESLUR1;Einschlagsursache;;Insgesamt;HAGR01;Holzartengruppen;;Insgesamt;WLDEG2;Waldeigentumsarten;;Insgesamt;7779,9
